telegram_index,n_cited,citation_class
1345_gcn,1,0
1348_gcn,1,0
1347_gcn,10,1
1350_gcn,0,0
1351_gcn,0,0
1349_gcn,2,0
1359_gcn,0,0
1352_gcn,0,0
1354_gcn,0,0
1360_gcn,0,0
1357_gcn,0,0
1361_gcn,0,0
1353_gcn,0,0
1356_gcn,0,0
1358_gcn,1,0
1363_gcn,0,0
1366_gcn,2,0
1362_gcn,0,0
1367_gcn,0,0
1364_gcn,0,0
1365_gcn,0,0
1369_gcn,1,0
86_atel,0,0
1368_gcn,1,0
1370_gcn,0,0
1371_gcn,0,0
1372_gcn,0,0
1373_gcn,0,0
89_atel,1,0
87_atel,0,0
88_atel,5,1
1374_gcn,2,0
1375_gcn,0,0
1376_gcn,2,0
1377_gcn,0,0
1378_gcn,0,0
1379_gcn,0,0
1382_gcn,2,0
1381_gcn,0,0
1380_gcn,0,0
90_atel,0,0
1383_gcn,5,1
1384_gcn,2,0
91_atel,0,0
92_atel,0,0
1385_gcn,0,0
1386_gcn,3,1
1387_gcn,2,0
93_atel,0,0
1388_gcn,0,0
1389_gcn,1,0
1390_gcn,0,0
1391_gcn,0,0
94_atel,32,2
95_atel,36,2
1392_gcn,1,0
96_atel,0,0
1393_gcn,0,0
1394_gcn,2,0
1395_gcn,2,0
1396_gcn,0,0
1398_gcn,0,0
1397_gcn,1,0
1402_gcn,10,1
1399_gcn,13,1
1400_gcn,0,0
1401_gcn,0,0
1403_gcn,0,0
1404_gcn,0,0
1406_gcn,0,0
1405_gcn,1,0
1410_gcn,0,0
1409_gcn,3,1
1407_gcn,4,1
1408_gcn,3,1
1411_gcn,0,0
1415_gcn,7,1
1414_gcn,0,0
1412_gcn,1,0
97_atel,0,0
1417_gcn,3,1
1416_gcn,0,0
1418_gcn,0,0
1419_gcn,0,0
1420_gcn,1,0
1423_gcn,0,0
1422_gcn,3,1
1426_gcn,5,1
1425_gcn,0,0
1424_gcn,0,0
1427_gcn,2,0
1428_gcn,0,0
1429_gcn,0,0
98_atel,1,0
1431_gcn,0,0
1433_gcn,1,0
1432_gcn,3,1
1435_gcn,0,0
1434_gcn,0,0
1437_gcn,0,0
1436_gcn,1,0
1438_gcn,0,0
1442_gcn,0,0
1441_gcn,0,0
1440_gcn,0,0
1444_gcn,0,0
1443_gcn,0,0
101_atel,5,1
1446_gcn,0,0
1447_gcn,0,0
1448_gcn,0,0
1450_gcn,0,0
1449_gcn,1,0
1451_gcn,0,0
1452_gcn,0,0
102_atel,5,1
1453_gcn,0,0
1454_gcn,0,0
1455_gcn,0,0
1456_gcn,0,0
1457_gcn,0,0
1458_gcn,0,0
1459_gcn,0,0
1460_gcn,0,0
1461_gcn,0,0
103_atel,0,0
1462_gcn,2,0
1464_gcn,1,0
1463_gcn,0,0
1465_gcn,0,0
104_atel,0,0
1468_gcn,6,1
1469_gcn,0,0
1481_gcn,1,0
1475_gcn,2,0
1477_gcn,2,0
1471_gcn,11,1
1478_gcn,0,0
1472_gcn,0,0
1474_gcn,6,1
1470_gcn,20,2
1473_gcn,2,0
1482_gcn,1,0
1479_gcn,2,0
1480_gcn,0,0
1476_gcn,3,1
1491_gcn,3,1
1484_gcn,1,0
1487_gcn,1,0
1488_gcn,2,0
1490_gcn,0,0
1489_gcn,0,0
1485_gcn,1,0
1483_gcn,0,0
1486_gcn,0,0
1494_gcn,0,0
1493_gcn,0,0
1492_gcn,0,0
1498_gcn,1,0
1500_gcn,1,0
1499_gcn,0,0
1496_gcn,0,0
1497_gcn,0,0
1495_gcn,0,0
1503_gcn,2,0
1501_gcn,0,0
1502_gcn,0,0
1506_gcn,2,0
1508_gcn,5,1
1505_gcn,0,0
1504_gcn,0,0
1507_gcn,1,0
1511_gcn,1,0
1510_gcn,2,0
1512_gcn,2,0
105_atel,8,1
1509_gcn,3,1
1514_gcn,0,0
1513_gcn,2,0
1516_gcn,0,0
1517_gcn,0,0
1515_gcn,0,0
1518_gcn,0,0
1522_gcn,0,0
1520_gcn,0,0
1521_gcn,0,0
1519_gcn,0,0
1524_gcn,0,0
1523_gcn,0,0
1525_gcn,0,0
1526_gcn,0,0
1528_gcn,0,0
1527_gcn,0,0
1532_gcn,0,0
1529_gcn,1,0
1530_gcn,9,1
1534_gcn,0,0
1533_gcn,1,0
1535_gcn,0,0
1536_gcn,0,0
1538_gcn,0,0
1537_gcn,0,0
1539_gcn,0,0
1540_gcn,0,0
1541_gcn,3,1
106_atel,2,0
1543_gcn,0,0
1542_gcn,0,0
1545_gcn,0,0
107_atel,36,2
1544_gcn,2,0
1546_gcn,0,0
1547_gcn,0,0
1548_gcn,0,0
1550_gcn,0,0
1549_gcn,0,0
1551_gcn,1,0
1552_gcn,0,0
108_atel,2,0
1553_gcn,1,0
1558_gcn,1,0
1554_gcn,10,1
1556_gcn,2,0
1557_gcn,0,0
1555_gcn,0,0
1559_gcn,0,0
1561_gcn,1,0
1560_gcn,1,0
1562_gcn,0,0
109_atel,1,0
1563_gcn,1,0
1570_gcn,0,0
1567_gcn,2,0
1564_gcn,43,2
1566_gcn,2,0
1565_gcn,18,2
1568_gcn,3,1
1571_gcn,1,0
1569_gcn,5,1
1583_gcn,17,2
1584_gcn,2,0
1577_gcn,0,0
1575_gcn,0,0
1579_gcn,4,1
1578_gcn,0,0
1574_gcn,3,1
1576_gcn,4,1
1573_gcn,6,1
1581_gcn,0,0
1582_gcn,2,0
1580_gcn,1,0
1572_gcn,1,0
1585_gcn,2,0
1589_gcn,0,0
1586_gcn,1,0
1591_gcn,0,0
1588_gcn,1,0
1587_gcn,0,0
1590_gcn,3,1
1593_gcn,1,0
1592_gcn,1,0
1601_gcn,0,0
1595_gcn,2,0
1602_gcn,1,0
1598_gcn,2,0
1597_gcn,2,0
1600_gcn,1,0
1603_gcn,0,0
1599_gcn,2,0
1594_gcn,0,0
1606_gcn,0,0
1604_gcn,0,0
1607_gcn,2,0
1605_gcn,3,1
1610_gcn,0,0
1609_gcn,0,0
1608_gcn,0,0
1611_gcn,5,1
1612_gcn,0,0
1618_gcn,2,0
1614_gcn,0,0
1615_gcn,0,0
1617_gcn,2,0
1616_gcn,1,0
1613_gcn,0,0
1619_gcn,0,0
1628_gcn,0,0
1625_gcn,1,0
1624_gcn,0,0
1623_gcn,0,0
1620_gcn,0,0
1622_gcn,0,0
1621_gcn,0,0
1626_gcn,0,0
1627_gcn,0,0
1630_gcn,3,1
1629_gcn,2,0
1632_gcn,0,0
1633_gcn,1,0
1634_gcn,0,0
110_atel,0,0
1636_gcn,0,0
1637_gcn,1,0
1638_gcn,0,0
1639_gcn,3,1
1640_gcn,1,0
1641_gcn,2,0
1643_gcn,3,1
1642_gcn,0,0
1644_gcn,0,0
1645_gcn,0,0
1646_gcn,0,0
1648_gcn,1,0
1647_gcn,0,0
1649_gcn,1,0
1650_gcn,0,0
1653_gcn,2,0
1652_gcn,1,0
1655_gcn,3,1
1654_gcn,0,0
1656_gcn,0,0
1657_gcn,0,0
1660_gcn,1,0
1659_gcn,0,0
1658_gcn,1,0
1661_gcn,0,0
1663_gcn,0,0
1662_gcn,0,0
1664_gcn,2,0
1666_gcn,1,0
1665_gcn,1,0
1667_gcn,1,0
1668_gcn,1,0
1669_gcn,1,0
1670_gcn,0,0
1674_gcn,0,0
1673_gcn,0,0
1671_gcn,0,0
1672_gcn,0,0
1675_gcn,1,0
1677_gcn,1,0
1676_gcn,0,0
1678_gcn,0,0
1679_gcn,2,0
1680_gcn,0,0
1681_gcn,0,0
1682_gcn,6,1
1684_gcn,4,1
1683_gcn,0,0
1687_gcn,1,0
1685_gcn,1,0
1688_gcn,0,0
1686_gcn,7,1
1689_gcn,1,0
1690_gcn,0,0
1693_gcn,0,0
1692_gcn,1,0
1691_gcn,0,0
1695_gcn,0,0
1694_gcn,0,0
1696_gcn,2,0
1699_gcn,0,0
1697_gcn,2,0
1698_gcn,0,0
1700_gcn,0,0
1701_gcn,1,0
1702_gcn,0,0
1703_gcn,0,0
1704_gcn,0,0
1705_gcn,1,0
1707_gcn,1,0
1710_gcn,0,0
1706_gcn,2,0
1709_gcn,0,0
1708_gcn,0,0
1712_gcn,1,0
1711_gcn,0,0
1713_gcn,0,0
1715_gcn,0,0
1716_gcn,0,0
1718_gcn,0,0
1717_gcn,0,0
111_atel,1,0
1722_gcn,0,0
1721_gcn,0,0
1719_gcn,4,1
1723_gcn,2,0
1724_gcn,0,0
1726_gcn,0,0
1725_gcn,0,0
1727_gcn,1,0
1728_gcn,0,0
1729_gcn,0,0
1730_gcn,0,0
1731_gcn,18,2
1736_gcn,0,0
1735_gcn,0,0
1733_gcn,4,1
1737_gcn,1,0
1734_gcn,9,1
1732_gcn,0,0
1740_gcn,0,0
1739_gcn,0,0
1741_gcn,0,0
1738_gcn,1,0
1742_gcn,1,0
1750_gcn,2,0
1744_gcn,2,0
1754_gcn,2,0
1751_gcn,0,0
1755_gcn,1,0
1745_gcn,0,0
1747_gcn,0,0
1748_gcn,0,0
1752_gcn,0,0
1753_gcn,3,1
1749_gcn,0,0
1757_gcn,0,0
1756_gcn,3,1
1758_gcn,3,1
1759_gcn,3,1
1760_gcn,0,0
112_atel,0,0
1764_gcn,0,0
1763_gcn,0,0
1761_gcn,0,0
1762_gcn,0,0
1765_gcn,2,0
1766_gcn,3,1
1768_gcn,3,1
1770_gcn,0,0
1767_gcn,1,0
1771_gcn,0,0
1772_gcn,1,0
1769_gcn,2,0
1774_gcn,0,0
1773_gcn,0,0
1776_gcn,0,0
1777_gcn,0,0
1778_gcn,0,0
1780_gcn,1,0
1779_gcn,3,1
1781_gcn,2,0
1782_gcn,0,0
1783_gcn,0,0
1784_gcn,0,0
1785_gcn,1,0
1786_gcn,2,0
1787_gcn,0,0
1790_gcn,1,0
1788_gcn,1,0
1789_gcn,0,0
1791_gcn,0,0
1793_gcn,0,0
1792_gcn,0,0
1794_gcn,1,0
1796_gcn,0,0
1795_gcn,0,0
1797_gcn,0,0
1798_gcn,0,0
1801_gcn,0,0
1799_gcn,0,0
1800_gcn,0,0
1802_gcn,0,0
1803_gcn,0,0
113_atel,3,1
1804_gcn,0,0
1810_gcn,0,0
1808_gcn,1,0
114_atel,3,1
1811_gcn,0,0
1812_gcn,0,0
1815_gcn,0,0
1814_gcn,0,0
1816_gcn,8,1
1817_gcn,2,0
1818_gcn,7,1
1806_gcn,1,0
1819_gcn,0,0
1813_gcn,0,0
1809_gcn,0,0
1824_gcn,0,0
1821_gcn,1,0
1822_gcn,2,0
1823_gcn,0,0
1820_gcn,0,0
115_atel,2,0
1827_gcn,0,0
1828_gcn,0,0
116_atel,0,0
1825_gcn,0,0
1829_gcn,0,0
1830_gcn,2,0
1831_gcn,0,0
1832_gcn,0,0
117_atel,1,0
1833_gcn,0,0
1834_gcn,2,0
1835_gcn,0,0
1839_gcn,0,0
1840_gcn,0,0
1837_gcn,0,0
1841_gcn,0,0
1838_gcn,4,1
1836_gcn,5,1
1843_gcn,0,0
1842_gcn,3,1
1844_gcn,0,0
1845_gcn,0,0
1846_gcn,0,0
1850_gcn,0,0
1847_gcn,4,1
1849_gcn,3,1
1848_gcn,1,0
1851_gcn,0,0
1853_gcn,0,0
1854_gcn,3,1
1852_gcn,0,0
1856_gcn,1,0
1857_gcn,1,0
1855_gcn,0,0
1858_gcn,1,0
1859_gcn,0,0
1860_gcn,3,1
1861_gcn,0,0
1862_gcn,0,0
1863_gcn,0,0
118_atel,0,0
1864_gcn,0,0
1865_gcn,0,0
1871_gcn,0,0
1868_gcn,0,0
1869_gcn,0,0
1870_gcn,0,0
1867_gcn,0,0
1872_gcn,2,0
1873_gcn,0,0
1874_gcn,0,0
119_atel,0,0
1876_gcn,0,0
1875_gcn,0,0
1878_gcn,0,0
1877_gcn,0,0
121_atel,0,0
120_atel,35,2
123_atel,0,0
1885_gcn,10,1
1888_gcn,8,1
1881_gcn,3,1
1889_gcn,0,0
1879_gcn,16,2
1886_gcn,2,0
1890_gcn,2,0
1880_gcn,10,1
1882_gcn,3,1
1884_gcn,3,1
122_atel,0,0
1883_gcn,1,0
1903_gcn,2,0
1899_gcn,0,0
1892_gcn,2,0
1891_gcn,0,0
1900_gcn,0,0
1901_gcn,4,1
124_atel,1,0
1894_gcn,5,1
1902_gcn,0,0
1895_gcn,4,1
1896_gcn,5,1
1897_gcn,0,0
1898_gcn,3,1
1906_gcn,0,0
1905_gcn,0,0
1909_gcn,1,0
1908_gcn,0,0
1907_gcn,4,1
1910_gcn,3,1
1911_gcn,2,0
1913_gcn,0,0
1912_gcn,0,0
1914_gcn,0,0
1919_gcn,0,0
1918_gcn,0,0
1917_gcn,2,0
1916_gcn,4,1
1921_gcn,0,0
1922_gcn,0,0
1920_gcn,0,0
1923_gcn,0,0
1924_gcn,1,0
1925_gcn,0,0
1926_gcn,0,0
1927_gcn,0,0
1928_gcn,0,0
1929_gcn,0,0
1930_gcn,0,0
1931_gcn,1,0
1932_gcn,0,0
1934_gcn,0,0
125_atel,0,0
1933_gcn,0,0
1935_gcn,0,0
1936_gcn,0,0
1937_gcn,0,0
126_atel,0,0
127_atel,1,0
1938_gcn,0,0
129_atel,0,0
130_atel,0,0
128_atel,0,0
1939_gcn,0,0
1940_gcn,0,0
1941_gcn,2,0
1942_gcn,0,0
1943_gcn,1,0
1944_gcn,0,0
1949_gcn,9,1
1947_gcn,0,0
1948_gcn,3,1
1946_gcn,0,0
1950_gcn,3,1
1951_gcn,0,0
1952_gcn,1,0
1945_gcn,1,0
1954_gcn,7,1
1956_gcn,0,0
1955_gcn,4,1
1957_gcn,0,0
1958_gcn,0,0
131_atel,0,0
1953_gcn,0,0
1959_gcn,1,0
1962_gcn,0,0
1960_gcn,0,0
1961_gcn,0,0
1964_gcn,0,0
1965_gcn,1,0
1966_gcn,0,0
1963_gcn,0,0
1972_gcn,0,0
1967_gcn,0,0
1968_gcn,0,0
1970_gcn,0,0
1971_gcn,0,0
1969_gcn,0,0
1978_gcn,6,1
1977_gcn,8,1
1973_gcn,0,0
1976_gcn,0,0
1975_gcn,3,1
132_atel,63,2
1974_gcn,15,2
1998_gcn,3,1
1993_gcn,1,0
1981_gcn,0,0
1985_gcn,99,2
1991_gcn,1,0
1990_gcn,0,0
1984_gcn,0,0
1987_gcn,4,1
1999_gcn,1,0
1983_gcn,0,0
1989_gcn,0,0
1979_gcn,0,0
1980_gcn,1,0
1988_gcn,0,0
1986_gcn,39,2
1994_gcn,4,1
1992_gcn,0,0
1982_gcn,5,1
1995_gcn,4,1
2004_gcn,0,0
2003_gcn,0,0
133_atel,31,2
2007_gcn,0,0
2002_gcn,1,0
1997_gcn,36,2
2001_gcn,3,1
2000_gcn,0,0
1996_gcn,2,0
2033_gcn,0,0
2014_gcn,3,1
2008_gcn,0,0
2009_gcn,0,0
2035_gcn,0,0
2034_gcn,1,0
2010_gcn,0,0
2032_gcn,0,0
2015_gcn,4,1
2016_gcn,0,0
2024_gcn,3,1
2022_gcn,0,0
2019_gcn,3,1
2025_gcn,2,0
2026_gcn,0,0
2021_gcn,3,1
2018_gcn,5,1
2017_gcn,1,0
2023_gcn,26,2
2020_gcn,7,1
2013_gcn,4,1
2028_gcn,1,0
2029_gcn,0,0
2012_gcn,8,1
2031_gcn,0,0
2011_gcn,3,1
2030_gcn,0,0
2027_gcn,0,0
2045_gcn,4,1
2046_gcn,5,1
2042_gcn,0,0
2052_gcn,1,0
2044_gcn,0,0
2048_gcn,2,0
2051_gcn,0,0
2049_gcn,0,0
2047_gcn,1,0
2043_gcn,2,0
2038_gcn,0,0
134_atel,0,0
2050_gcn,1,0
2041_gcn,1,0
2040_gcn,0,0
2039_gcn,0,0
2036_gcn,1,0
2037_gcn,1,0
135_atel,0,0
2064_gcn,1,0
2063_gcn,0,0
2059_gcn,0,0
2058_gcn,0,0
2062_gcn,0,0
2057_gcn,1,0
2056_gcn,4,1
2053_gcn,3,1
2065_gcn,0,0
2055_gcn,0,0
2054_gcn,1,0
2061_gcn,0,0
2060_gcn,1,0
138_atel,29,2
137_atel,25,2
136_atel,62,2
2072_gcn,0,0
2075_gcn,0,0
2073_gcn,0,0
2068_gcn,0,0
2074_gcn,0,0
2070_gcn,1,0
2066_gcn,0,0
2067_gcn,1,0
2069_gcn,0,0
2071_gcn,0,0
2081_gcn,3,1
2086_gcn,0,0
2085_gcn,0,0
2082_gcn,17,2
2084_gcn,0,0
2076_gcn,0,0
2078_gcn,1,0
2087_gcn,0,0
2080_gcn,0,0
2079_gcn,1,0
2077_gcn,1,0
2083_gcn,0,0
2088_gcn,0,0
2089_gcn,0,0
2090_gcn,0,0
2091_gcn,0,0
139_atel,24,2
2092_gcn,0,0
2093_gcn,0,0
2094_gcn,0,0
2095_gcn,0,0
2096_gcn,0,0
2098_gcn,0,0
2099_gcn,0,0
2101_gcn,0,0
2100_gcn,0,0
2102_gcn,1,0
2103_gcn,0,0
2105_gcn,0,0
140_atel,11,1
2109_gcn,2,0
2110_gcn,0,0
2108_gcn,1,0
2111_gcn,0,0
141_atel,10,1
2115_gcn,1,0
2106_gcn,0,0
2107_gcn,6,1
2114_gcn,1,0
2113_gcn,0,0
2112_gcn,0,0
2119_gcn,0,0
2116_gcn,0,0
2117_gcn,1,0
2120_gcn,3,1
2118_gcn,0,0
2121_gcn,0,0
2122_gcn,0,0
2124_gcn,0,0
142_atel,22,2
143_atel,44,2
144_atel,18,2
2125_gcn,0,0
2123_gcn,0,0
145_atel,17,2
146_atel,8,1
2131_gcn,0,0
2133_gcn,0,0
2132_gcn,0,0
2126_gcn,0,0
2130_gcn,1,0
2127_gcn,0,0
2128_gcn,0,0
2129_gcn,4,1
2134_gcn,0,0
2135_gcn,1,0
147_atel,14,2
2136_gcn,1,0
2137_gcn,0,0
2138_gcn,0,0
2142_gcn,1,0
2141_gcn,1,0
2140_gcn,2,0
2139_gcn,2,0
148_atel,0,0
2143_gcn,0,0
2144_gcn,0,0
2145_gcn,0,0
2151_gcn,0,0
2150_gcn,0,0
2146_gcn,0,0
2148_gcn,4,1
2152_gcn,0,0
2153_gcn,0,0
2149_gcn,0,0
2147_gcn,0,0
149_atel,63,2
150_atel,47,2
2155_gcn,0,0
2154_gcn,0,0
2157_gcn,0,0
2158_gcn,0,0
2160_gcn,0,0
151_atel,1,0
2159_gcn,0,0
2161_gcn,0,0
2162_gcn,0,0
2164_gcn,0,0
152_atel,45,2
2166_gcn,0,0
2165_gcn,0,0
153_atel,0,0
2169_gcn,0,0
2168_gcn,0,0
2170_gcn,0,0
2171_gcn,1,0
2172_gcn,0,0
2173_gcn,1,0
2175_gcn,0,0
2174_gcn,0,0
2176_gcn,0,0
154_atel,1,0
2178_gcn,0,0
2177_gcn,1,0
2181_gcn,0,0
2179_gcn,0,0
2180_gcn,0,0
2182_gcn,0,0
155_atel,2,0
2185_gcn,4,1
2184_gcn,8,1
2190_gcn,0,0
2187_gcn,0,0
2188_gcn,1,0
2189_gcn,1,0
2186_gcn,2,0
2183_gcn,5,1
156_atel,1,0
2194_gcn,0,0
2197_gcn,0,0
2196_gcn,1,0
2195_gcn,0,0
2192_gcn,0,0
2193_gcn,0,0
157_atel,0,0
2200_gcn,0,0
2199_gcn,0,0
2198_gcn,1,0
2202_gcn,0,0
2201_gcn,0,0
2203_gcn,0,0
2210_gcn,2,0
2211_gcn,1,0
2208_gcn,0,0
2209_gcn,1,0
2207_gcn,0,0
2206_gcn,0,0
2205_gcn,0,0
2204_gcn,0,0
2213_gcn,0,0
2215_gcn,1,0
2212_gcn,0,0
2216_gcn,1,0
2214_gcn,1,0
2217_gcn,0,0
2218_gcn,0,0
2219_gcn,0,0
158_atel,0,0
2221_gcn,0,0
2222_gcn,1,0
2223_gcn,0,0
2224_gcn,1,0
2226_gcn,0,0
2225_gcn,0,0
2227_gcn,0,0
2228_gcn,0,0
159_atel,5,1
2229_gcn,0,0
2230_gcn,0,0
2231_gcn,0,0
2232_gcn,0,0
2234_gcn,0,0
160_atel,45,2
2235_gcn,1,0
2239_gcn,1,0
2236_gcn,0,0
2238_gcn,0,0
2237_gcn,0,0
2240_gcn,0,0
2241_gcn,0,0
2242_gcn,0,0
2243_gcn,0,0
2244_gcn,1,0
2247_gcn,0,0
2246_gcn,0,0
2245_gcn,1,0
2248_gcn,0,0
2249_gcn,0,0
2250_gcn,0,0
2251_gcn,0,0
161_atel,0,0
2252_gcn,0,0
2253_gcn,0,0
2254_gcn,0,0
2255_gcn,0,0
2259_gcn,2,0
2257_gcn,0,0
2256_gcn,4,1
2258_gcn,0,0
162_atel,0,0
2260_gcn,2,0
2261_gcn,4,1
2262_gcn,0,0
2264_gcn,0,0
2265_gcn,1,0
2266_gcn,0,0
2267_gcn,0,0
163_atel,0,0
2268_gcn,0,0
2270_gcn,0,0
2269_gcn,4,1
2272_gcn,0,0
2271_gcn,3,1
2273_gcn,0,0
2274_gcn,0,0
2275_gcn,3,1
2276_gcn,0,0
2277_gcn,1,0
2278_gcn,0,0
2279_gcn,0,0
2280_gcn,2,0
2281_gcn,0,0
164_atel,2,0
2282_gcn,0,0
165_atel,0,0
2283_gcn,0,0
2284_gcn,0,0
166_atel,0,0
2285_gcn,0,0
2287_gcn,0,0
2286_gcn,0,0
2288_gcn,0,0
2289_gcn,0,0
2291_gcn,0,0
2290_gcn,0,0
2292_gcn,1,0
2293_gcn,0,0
2295_gcn,1,0
2294_gcn,0,0
2296_gcn,0,0
2297_gcn,3,1
2298_gcn,0,0
2299_gcn,0,0
2300_gcn,1,0
2301_gcn,1,0
2302_gcn,0,0
2303_gcn,0,0
2304_gcn,0,0
2307_gcn,1,0
2305_gcn,0,0
2306_gcn,2,0
2308_gcn,4,1
2309_gcn,0,0
2310_gcn,0,0
2311_gcn,1,0
167_atel,3,1
2312_gcn,0,0
2313_gcn,6,1
2318_gcn,2,0
2319_gcn,0,0
2316_gcn,0,0
2315_gcn,0,0
2317_gcn,3,1
2322_gcn,5,1
2320_gcn,2,0
2321_gcn,0,0
2326_gcn,1,0
2329_gcn,1,0
2323_gcn,11,1
2324_gcn,4,1
2328_gcn,1,0
2325_gcn,1,0
2327_gcn,0,0
2330_gcn,0,0
2331_gcn,0,0
168_atel,0,0
2333_gcn,0,0
2332_gcn,0,0
2334_gcn,3,1
2335_gcn,2,0
2337_gcn,0,0
2336_gcn,1,0
169_atel,16,2
2338_gcn,0,0
2339_gcn,0,0
2340_gcn,0,0
2341_gcn,1,0
170_atel,9,1
2342_gcn,0,0
2345_gcn,1,0
171_atel,9,1
2346_gcn,0,0
2344_gcn,1,0
2343_gcn,0,0
2347_gcn,0,0
174_atel,9,1
172_atel,9,1
173_atel,4,1
2348_gcn,0,0
175_atel,5,1
176_atel,5,1
2349_gcn,0,0
177_atel,0,0
2351_gcn,5,1
2352_gcn,0,0
2353_gcn,0,0
2354_gcn,0,0
2355_gcn,1,0
2356_gcn,0,0
178_atel,1,0
2357_gcn,1,0
179_atel,0,0
180_atel,22,2
2358_gcn,1,0
2359_gcn,0,0
2361_gcn,0,0
2360_gcn,0,0
2362_gcn,0,0
2363_gcn,4,1
2366_gcn,0,0
2364_gcn,2,0
2367_gcn,1,0
2365_gcn,1,0
2368_gcn,0,0
182_atel,19,2
2369_gcn,0,0
181_atel,26,2
183_atel,0,0
2371_gcn,0,0
2370_gcn,1,0
184_atel,21,2
2372_gcn,1,0
185_atel,0,0
187_atel,0,0
186_atel,18,2
2373_gcn,1,0
2375_gcn,1,0
2374_gcn,0,0
2378_gcn,0,0
2379_gcn,0,0
2377_gcn,0,0
2380_gcn,0,0
188_atel,4,1
2381_gcn,0,0
2382_gcn,0,0
189_atel,22,2
2384_gcn,0,0
2383_gcn,3,1
2386_gcn,0,0
2385_gcn,0,0
2387_gcn,0,0
190_atel,44,2
191_atel,26,2
2388_gcn,3,1
192_atel,43,2
193_atel,3,1
2390_gcn,0,0
2392_gcn,0,0
194_atel,32,2
2394_gcn,0,0
2395_gcn,0,0
2393_gcn,1,0
2397_gcn,1,0
2396_gcn,0,0
2399_gcn,0,0
2398_gcn,0,0
2403_gcn,1,0
2400_gcn,0,0
2401_gcn,0,0
2402_gcn,1,0
2404_gcn,0,0
2405_gcn,0,0
195_atel,2,0
196_atel,71,2
2406_gcn,2,0
2407_gcn,0,0
2410_gcn,0,0
2409_gcn,1,0
2408_gcn,0,0
2411_gcn,0,0
2413_gcn,0,0
2412_gcn,0,0
2414_gcn,2,0
2415_gcn,2,0
2416_gcn,0,0
2417_gcn,0,0
2418_gcn,0,0
2419_gcn,0,0
2422_gcn,0,0
2421_gcn,1,0
2420_gcn,0,0
2423_gcn,0,0
197_atel,7,1
198_atel,21,2
2424_gcn,0,0
199_atel,6,1
200_atel,2,0
2425_gcn,0,0
201_atel,1,0
2426_gcn,0,0
202_atel,4,1
2429_gcn,2,0
2428_gcn,1,0
2427_gcn,0,0
2430_gcn,0,0
2431_gcn,4,1
2434_gcn,1,0
2432_gcn,0,0
2433_gcn,0,0
2437_gcn,0,0
2435_gcn,1,0
2438_gcn,0,0
2436_gcn,0,0
203_atel,1,0
2439_gcn,0,0
204_atel,44,2
2440_gcn,0,0
205_atel,28,2
2441_gcn,0,0
206_atel,16,2
2442_gcn,0,0
2443_gcn,4,1
2447_gcn,0,0
2445_gcn,0,0
2444_gcn,0,0
2448_gcn,0,0
2450_gcn,0,0
2449_gcn,0,0
2452_gcn,0,0
207_atel,0,0
2451_gcn,0,0
208_atel,18,2
209_atel,0,0
2453_gcn,0,0
2454_gcn,0,0
210_atel,47,2
2455_gcn,0,0
2456_gcn,0,0
211_atel,19,2
2457_gcn,0,0
2458_gcn,0,0
2459_gcn,15,2
2466_gcn,3,1
2467_gcn,0,0
2468_gcn,1,0
2462_gcn,0,0
2465_gcn,2,0
2460_gcn,2,0
2463_gcn,1,0
212_atel,0,0
2461_gcn,0,0
2464_gcn,12,1
2469_gcn,1,0
2470_gcn,4,1
2471_gcn,1,0
2472_gcn,1,0
2473_gcn,4,1
2474_gcn,1,0
2475_gcn,2,0
2482_gcn,6,1
2481_gcn,2,0
2476_gcn,0,0
2480_gcn,0,0
2479_gcn,0,0
2477_gcn,2,0
2478_gcn,1,0
213_atel,12,1
2483_gcn,3,1
2484_gcn,0,0
2485_gcn,0,0
2486_gcn,1,0
2487_gcn,1,0
2488_gcn,1,0
2489_gcn,1,0
214_atel,5,1
2492_gcn,0,0
2491_gcn,0,0
2490_gcn,2,0
215_atel,0,0
2493_gcn,0,0
2494_gcn,0,0
2495_gcn,0,0
2496_gcn,0,0
2497_gcn,0,0
2498_gcn,0,0
2499_gcn,0,0
2500_gcn,2,0
2501_gcn,0,0
2502_gcn,2,0
2503_gcn,2,0
2504_gcn,0,0
216_atel,0,0
2507_gcn,0,0
2506_gcn,0,0
2505_gcn,7,1
2508_gcn,6,1
2509_gcn,1,0
2510_gcn,0,0
2511_gcn,0,0
2512_gcn,2,0
2513_gcn,1,0
2514_gcn,1,0
2515_gcn,1,0
2516_gcn,2,0
2517_gcn,0,0
217_atel,4,1
2518_gcn,0,0
218_atel,11,1
2519_gcn,0,0
2520_gcn,1,0
2521_gcn,0,0
220_atel,0,0
221_atel,0,0
219_atel,2,0
2522_gcn,0,0
222_atel,4,1
223_atel,5,1
2523_gcn,0,0
227_atel,1,0
226_atel,4,1
225_atel,16,2
224_atel,5,1
228_atel,0,0
2524_gcn,0,0
230_atel,32,2
229_atel,4,1
231_atel,8,1
233_atel,41,2
234_atel,3,1
232_atel,16,2
235_atel,3,1
236_atel,3,1
237_atel,2,0
238_atel,45,2
241_atel,1,0
240_atel,6,1
239_atel,8,1
242_atel,0,0
2526_gcn,0,0
2527_gcn,1,0
2528_gcn,0,0
2530_gcn,3,1
2529_gcn,1,0
243_atel,5,1
2525_gcn,9,1
2532_gcn,0,0
